mkey,speckey,step,relationship,affiliation,begin_date,end_date,portion,position,attrib_type,attributor,attrib_date,attrib_source,certainty,attrib_comment,note,option1,option2,option3,option4,unlinked_value,prior_attribution,taxvarkey,type_specimen,taxonomy,broader_text
20358,1007699,,,,,,,,,"Ireland, R.R.",1983,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
17991,1007699,,,,,,,,,"Ireland, R.R.",1988,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28547,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28553,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28555,1007699,,,,,,,,,"Ireland, R.R.",1981,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28563,1007699,,,,,,,,,"Ireland, R.R.",1989,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28492,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28497,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
106949,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
126984,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
125636,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
125647,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129564,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129573,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129661,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
131110,1169507,,,,,,,,,"Brunton, D.F.",,,,,,,,,,,false,,false,Potentilla anserina,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla
130000,1085501,,,,,,,,,R.Rosie,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
130001,1085501,,,,,,,,,R.Rosie,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
130002,1085501,,,,,,,,,R.Rosie,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
142824,1169507,,,,,,,,,"Dugal, A.W.",,,,,,,,,,,false,,false,Potentilla anserina,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla
137380,1169507,,,,,,,,,"Garton, C.E.",,,,,,,,,,,false,,false,Potentilla anserina,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla
142798,1100818,,,,,,,,,,,,,,,,,,,,false,,false,Euphrasia,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Scrophulariaceae
155433,1091172,,,,,,,,,"Gordon, M.E.",1987,,,,,,,,,,false,,false,Hedysarum alpinum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum
148540,1091172,,,,,,,,,"Edlund, S.A.",1985,,,,,,,,,,false,,false,Hedysarum alpinum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum
146461,1085501,,,,,,,,,,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
148782,1085501,,,,,,,,,"Argus, G.W.",1972,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
144083,1091466,,,,,,,,,"Argus, G.W.",1972,,,,,,,,,,false,,false,Lupinus arcticus,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Lupinus
155398,1085501,,,,,,,,,"Argus, G.W.",1987,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
153502,1110200,,,,,,,,,"Edlund, S.A.",1986,,,,,,,,,,false,,false,Carex vaginata,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Carex
167627,1085501,,,,,,,,,"Argus, G.W.",1989-07,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
350329,1146932,,,,,,,,,"Jarzen, S.A. & Jarzen, D.M.",1989-08,,,,,,,,,,false,,false,Thuja plicata,Plantae; Coniferophyta; Coniferopsida; Coniferales; Cupressaceae; Thuja
373702,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
373718,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
370133,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
370147,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
370169,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
373288,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
373684,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
375540,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
386586,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
381529,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
380364,1156166,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
375787,1156197,,,,,,,,,,,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
379892,1156166,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
376204,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
393136,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
393935,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
390588,1156197,,,,,,,,,,,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
59283,503149,,,,,,,,,,,,,,,,,,,,false,,false,Cladonia gracilis subsp. vulnerata,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia; Cladonia gracilis
59282,503149,,,,,,,,,,,,,,,,,,,,false,,false,Cladonia gracilis subsp. vulnerata,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Cladonia; Cladonia gracilis
755192,1111226,,,,,,,,,"Harvey, M.J.",1980-07-20,,,,,,,,,,false,,false,Bromus hordeaceus subsp. hordeaceus,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Bromus; Bromus hordeaceus
26722,1007462,,,,,,,,,"Ireland, R.R.",1990,,,,,,,,,,false,,false,Sphagnum fimbriatum,Plantae; Bryophyta; Sphagnopsida; Sphagnidae; Sphagnales; Sphagnaceae; Sphagnum
26738,1007503,,,,,,,,,"Ireland, R.R.",1990,,,,,,,,,,false,,false,Sphagnum palustre,Plantae; Bryophyta; Sphagnopsida; Sphagnidae; Sphagnales; Sphagnaceae; Sphagnum
20039,1009911,,,,,,,,,"Cain   , R.F.",1940,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
28548,1007699,,,,,,,,,"Ireland, R.R.",1979,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28517,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
106947,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
653423,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
653565,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
99693,1085561,,,,,,,,,,,,,,,,,,,,false,,false,Salix pedicellaris,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
653569,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
103380,1088309,,,,,,,,,BRM,1965,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
106289,1091172,,,,,,,,,,,,,,,,,,,,false,,false,Hedysarum alpinum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum
106921,1088309,,,,,,,,,,,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
127004,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
127016,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
121023,1085501,,,,,,,,,,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
125644,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129998,1085501,,,,,,,,,R.Rosie,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129580,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
131653,1169507,,,,,,,,,"Dugal, A.",1982,,,,,,,,,,false,,false,Potentilla anserina,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla
127734,1088309,,,,,,,,,J.H.Soper,1979,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
145008,1169507,,,,,,,,,"Dugal, A.W.",1984,,,,,,,,,,false,,false,Potentilla anserina,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla
152741,1085501,,,,,,,,,"Argus, G.W.",1986,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
156657,1088324,,,,,,,,,"Smith, H.I.",,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
158036,1088309,,,,,,,,,"Dugal, A.W.",1987,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
154854,1085501,,,,,,,,,"Argus, G.W.",1987,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
357680,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
361117,1104039,,,,,,,,,,,,,,,,,,,,false,,false,Artemisia borealis,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Artemisia
379472,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
373583,1156166,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
370185,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
374167,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
373689,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
375625,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
377017,1160261,,,,,,,,,"Smith, Muriel F.I.",,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
382301,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
381291,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
381861,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
660800,1088353,,,,,,,,,,,,,,,,,,,,false,,false,Ribes oxyacanthoides,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
687216,1191919,,,PARATYPE,,,,,,,,,,,,,,,,,false,,true,Eucatops (Sphaerocatops) mexicanus,Animalia; Arthropoda; Insecta; Coleoptera; Polyphaga; Staphylinoidea; Leiodidae; Cholevinae; Eucatops; Eucatops (Sphaerocatops)
22646,1009911,,,,,,,,,,,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
20056,1009911,,,,,,,,,"Ireland, R.R.",,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
20281,1009480,,,,,,,,,"Ireland, R.R.",1986,,,,,,,,,,false,,false,Barbula convoluta,Plantae; Bryophyta; Bryopsida; Bryidae; Pottiales; Pottiaceae; Barbula
28551,1007699,,,,,,,,,"Ireland, R.R.",1976,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28522,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
72088,1165416,,,,,,,,,,,,,,,,,,,,false,,false,Parmelia squarrosa,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Parmelia
653115,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
653665,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
106917,1088309,,,,,,,,,"Soper, J.H.",1974,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
127008,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
118398,1088309,,,,,,,,,"Garton, C.E.",,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
118421,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
129579,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
126144,1080105,,,,,,,,,"Hainault, R.",1979,,,,,,,,,,false,,false,Halerpestes cymbalaria,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Halerpestes
144630,1088309,,,,,,,,,"Hainault, R.",1980,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
141277,1088309,,,,,,,,,"Brunton, D.F.",,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
142799,1100818,,,,,,,,,,,,,,,,,,,,false,,false,Euphrasia,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Scrophulariaceae
147679,1091172,,,,,,,,,"Gillett, J.M.",1982,,,,,,,,,,false,,false,Hedysarum alpinum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum
155300,1091466,,,,,,,,,"Gordon, M.E.",1987,,,,,,,,,,false,,false,Lupinus arcticus,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Lupinus
150173,1088324,,,,,,,,,"Dugal, A.W.",1986,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
168758,1091172,,,,,,,,,"Consaul, L.L.",1990,,,,,,,,,,false,,false,Hedysarum alpinum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum
167640,1085501,,,,,,,,,"Argus, G.W.",1989-07,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
351150,1146998,,,,,,,,,"Jarzen, S.A. & Jarzen, D.M.",1989-08,,,,,,,,,,false,,false,Pinus monticola,Plantae; Coniferophyta; Coniferopsida; Coniferales; Pinaceae; Pinus
373400,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
375175,1156197,,,,,,,,,,,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
373645,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
382977,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
375797,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
381680,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
393206,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
395801,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
395709,1156166,,,,,,,,,Sterki,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
391052,1157968,,,,,,,,,"Smith, Muriel F.I.",,,,,,,,,,,false,,false,Gyraulus parvus,Animalia; Mollusca; Gastropoda; Pulmonata; Basommatophora; Planorbioidea; Planorbidae; Gyraulus
390629,1156197,,,,,,,,,,,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
22654,1009911,,,,,,,,,"Ireland, R.R.",1981,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
26344,1007699,,,,,,,,,"Ireland, R.R.",1989,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
20041,1009911,,,,,,,,,"Cain   , R.F.",1940,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
20057,1009911,,,,,,,,,"Ireland, R.R.",1975,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
21802,1007699,,,,,,,,,"Ireland, R.R.",1988,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
19427,1009480,,,,,,,,,"Ireland, R.R.",,,,,,,,,,,false,,false,Barbula convoluta,Plantae; Bryophyta; Bryopsida; Bryidae; Pottiales; Pottiaceae; Barbula
28546,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28508,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28524,1007699,,,,,,,,,"Ireland, R.R.",1977,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
106972,1088324,,,,,,,,,"Dugal, A.W.",1971,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
653566,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
106291,1091172,,,,,,,,,,,,,,,,,,,,false,,false,Hedysarum alpinum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum
126985,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
127009,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129632,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129663,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
