id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CAN 530853,Hedysarum boreale subsp. mackenziei,Hedysarum boreale subsp. mackenziei,"Cody, W.J.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum; Hedysarum boreale,1,,87-173,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,,,"",Ivvavik National Park. Babbage River  Along river  gravel bar in river.  Site 4.,"",68.95,-138.533333,Growing in open area of soil accumulation on gravel bar.,
CAN 530854,Parnassia multiseta,Parnassia multiseta,"Cody, W.J.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Parnassia,1,,87-174,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,,,"",Ivvavik National Park. Babbage River  Along river  gravel bar in river.  Site 4.,"",68.95,-138.533333,Growing in open area of soil accumulation on gravel bar.,
CAN 530855,Pedicularis verticillata,Pedicularis verticillata,"Cody, W.J.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Orobanchaceae; Pedicularis,1,,87-175A,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,,,"",Ivvavik National Park. Babbage River  Along river  gravel bar in river.  Site 4.,"",68.95,-138.533333,Growing in open area of soil accumulation on gravel bar.,
CAN 530856,Eurybia sibirica,Eurybia sibirica,"Consaul, Laurie L.",2011,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Eurybia,1,,87-176,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,dry,,"",Babbage River  Along river  gravel bar in river.  Site 4.,"",68.95,-138.533333,Zone between gravel bar and tundra.,Natural Heritage Building/ Herbarium
CAN 533931,Vaccinium vitis-idaea,Vaccinium vitis-idaea,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Vaccinium,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,East-facing slope of mound.  Only slope with poppies.  Labrador tea common.,
CAN 533932,Ledum palustre subsp. decumbens,Rhododendron tomentosum subsp. decumbens,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Rhododendron,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,East-facing slope of mound.  Only slope with poppies.  Labrador tea common.,
CAN 533933,Minuartia arctica,Minuartia arctica,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Minuartia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,East-facing slope of mound.  Only slope with poppies.  Labrador tea common.,
CAN 533934,Carex microchaeta,Carex microchaeta,"Dugal, A.W.",1989-03,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Carex,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,Dry exposed outcrop with birch and dry moss - east-facing slope.,
CAN 533935,Dryopteris fragrans,Dryopteris fragrans,"Aiken, S.G.",1989-02,,Plantae; Pteridophyta; Filicopsida; Filicidae; Aspidiales; Dryopteridaceae; Dryopteris,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,Tall plants growing in deep shade of rock crevice.  Short plants in exposed cracks formed by boulders.,
CAN 533936,Cystopteris fragilis,Cystopteris fragilis,"Aiken, S.G.",1988,,Plantae; Pteridophyta; Filicopsida; Filicidae; Aspidiales; Dryopteridaceae; Cystopteris,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,South-facing slope in shade of large boulders.,
CAN 533937,Aconitum delphiniifolium,xxAconitum delphinifolium,"Aiken, S.G.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Aconitum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,,
CAN 533938,Bupleurum arcticum,Bupleurum arcticum,"Consaul, Laurie L.",2011,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Apiales; Apiaceae; Bupleurum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,dry,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,,Natural Heritage Building/ Herbarium
CAN 533939,Hedysarum boreale subsp. mackenziei,Hedysarum boreale subsp. mackenziei,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Hedysarum; Hedysarum boreale,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",White Mountains  Site 18.  Silurian limestone.,760 m,67.95,-136.5,"Dryas, lichen in frost heave cracks sparse vegetation.",
CAN 533940,Potentilla uniflora,Potentilla uniflora,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Potentilla,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,South-facing slope in shade of large boulders.,
CAN 533941,Festuca altaica,Festuca altaica,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,"N.E. slope in hollows in a run off slope, growing with lupin, heather, birch, Hierochloe alpina.  Sparse plants limited to this slope.",
CAN 533942,Festuca altaica f. pallida,Festuca altaica f. pallida,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca; Festuca altaica,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,"N.E. slope in hollows in a run off slope, growing with lupin, heather, birch, Hierochloe alpina.  Sparse plants limited to this slope.",
CAN 533943,Artemisia arctica,Artemisia arctica,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Artemisia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,East-facing slope.,
CAN 533944,Hierochloe alpina,Anthoxanthum monticola subsp. alpinum,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Anthoxanthum; Anthoxanthum monticola,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,"Sunny N-facing slope.  Plants flowering this side of knoll, in seed on S-facing slope.  Dryas in full flower.",
CAN 533945,Cassiope tetragona,Cassiope tetragona,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Cassiope,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,"Abundant on N-facing slope, stunted and past flowering on south slope.",
CAN 533946,Ledum palustre subsp. decumbens,Rhododendron tomentosum subsp. decumbens,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Rhododendron,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,,
CAN 533947,Minuartia macrocarpa,Minuartia macrocarpa,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Minuartia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,Growing in moss.,
CAN 533948,Vaccinium uliginosum,Vaccinium uliginosum,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Vaccinium,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,East-facing slope.  Plants dense in moist hollow.  Possibly on late snow melt site.,
CAN 533949,Pedicularis,Pedicularis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Orobanchaceae,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"","Ivvavik National Park. British Mountains  Site 14.  Cambrian slates, rich in clay, minerals, and aluminum  acidic.",830 m,69.216667,-139.5,East-facing slope.,
CAN 533971,Calamagrostis purpurascens,Calamagrostis purpurascens,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Calamagrostis,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,"South-facing bank beside Loney Creek.  Half way up on eroding bank, somewhat stabilized by grasses.",
CAN 533972,Elymus alaskanus,Elymus alaskanus,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Elymus,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,"South-facing bank beside Loney Creek.  Half way up on eroding bank, somewhat stabilized by grasses.",
CAN 533973,Trisetum spicatum,Trisetum spicatum,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Trisetum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,"South-facing bank beside Loney Creek.  Half way up on eroding bank, somewhat stabilized by grasses.",
CAN 533974,Descurainia sophioides,Descurainia sophioides,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Descurainia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,"South-facing bank beside Loney Creek.  Half way up on eroding bank, somewhat stabilized by grasses.",
CAN 533975,Draba cana,Draba cana,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,"South-facing bank beside Loney Creek.  Half way up on eroding bank, somewhat stabilized by grasses.",
CAN 533976,Erysimum pallasii,Erysimum pallasii,"Gillespie, Lynn J.",2011,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Erysimum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,dry,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,On bank beside river at junction.  Growing as isolated plants in very unstable soil.,Natural Heritage Building/ Herbarium
CAN 533977,Mertensia paniculata,Mertensia paniculata,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Lamiales; Boraginaceae; Mertensia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Firth River  Gravel bar east side Firth River and junction with Loney Creek. Much of site under water or cooled by spring run off.  Site 15.,100 m,69.333333,-139.5,"On ""islands"" of plants in the gravel bar, formed around willows.",
CAN 533978,Puccinellia,Puccinellia,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"Common in tundra beside sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533979,Cochlearia officinalis,Cochlearia officinalis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Cochlearia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533980,Senecio atropurpureus,Senecio atropurpureus,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Senecio,1,,88-086,"Aiken, Susan","North America: Canada, Yukon Territory, Ivvavik National Park",1988-07-06,dry,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533981,Artemisia arctica subsp. comata,Artemisia arctica subsp. comata,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Artemisia; Artemisia arctica,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533982,Silene involucrata subsp. involucrata,Silene involucrata subsp. involucrata,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Silene; Silene involucrata,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533983,Primula borealis,Primula borealis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Primulales; Primulaceae; Primula,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,dry,,"",Komatuk Beach  between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533984,Draba alpina,Draba alpina,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533985,Draba praealta,Draba praealta,"Al-Shehbaz, Ihsan",2007-12,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,dry,,"",Ivvavik National Park. Komakuk Beach.  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"In tundra beside the sea.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",Natural Heritage Building
CAN 533986,Arctophila fulva,Arctophila fulva,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctophila,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Ivvavik National Park. Komakuk Beach  Between the runway and Beaufort Sea on a narrow strip of land. Site 16.,5 m,69.616667,-140.116667,"Growing in moist tundra, no standing water.  Dominated by a sterile grass, probably Poa arctica, but no inflorescences present.",
CAN 533987,Puccinellia,Puccinellia,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-06,,,"",Herschel Island  Area of eroding banks near highest point of the centre island.  Site 17.,"",69.616667,-139.083333,"South-facing slope, eroding soil near small stream.",
CAN 531024,Festuca brachyphylla,Festuca brachyphylla,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,1,,87-158,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,,,"",Shingle Point  DEW line site.  Site 1.,"",68.966667,-137.25,Tall plants growing at interface between shingle and sand of runway and arctic tundra.  Relatively moist site.,
CAN 531025,Festuca brachyphylla,Festuca brachyphylla,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,1,,87-159,"Aiken, Susan; McLachlan, K.I.","North America: Canada, Yukon Territory",1987-08-27,,,"",Shingle Point  DEW line site.  Site 1.,"",68.966667,-137.25,Short plants growing in sand of gravel disturbed area beside runway.,
CAN 53273,Arenaria dawsonensis,Minuartia dawsonensis,,"",COTYPE,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Caryophyllaceae; Minuartia,1,,"","Williams, Robert S.","North America: Canada, Yukon Territory, Dawson",1899-07-16,dry,,"",Dawson,"",64.066667,-139.433333,,
CAN 532922,Calamagrostis stricta subsp. stricta,Calamagrostis stricta subsp. stricta,"Saarela, Jeffery M.",2014,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Calamagrostis; Calamagrostis stricta,1,,"","Johnson, J.W.","North America: Canada, Yukon Territory, Ivvavik National Park",1982-07-11,,,"",(Ivvavik National Park). Stokes Bay  4 miles north of.,"",45.05,-81.366667,Dampish cleared area beside highway.,
CAN 533303,Festuca lenensis,Festuca lenensis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,2,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-11,,,"",Mount Davies Gilbert  Approx 10 miles west of  Site 38.  Revisited # 88-190 at 11:35 a.m.,240 m,68.55,-137.283333,Growing associated with legume on exposed gravel slope that has some willow & Dryas patches. Often growing as isolated plants among larger rocks on hillside,
CAN 533304,Festuca lenensis,Festuca lenensis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Festuca,5,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-11,,,"","Mount Davies Gilbert  3 miles north of  crest with blue lazulite deposits (Fe, Na, Phosphate).  Revisited # 88-191 (site 22) to photograph.",490 m,68.55,-136.766667,Growing in moss on top of hill.  Often in exposed gravel areas.,
CAN 533305,TOP,,,,,,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-10,,,"",Eagle Creek  Site 23.,"",68.7,-136.55,Fast flowing creek with large boulders.,
CAN 533898,Arctagrostis latifolia subsp. arundinacea,Arctagrostis latifolia subsp. arundinacea,"Aiken, S.G.",1989,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctagrostis; Arctagrostis latifolia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"","Blow River  Beside, on high eastern bank of the river  Site 11.","",68.833333,-137.133333,Growing in dense dry tundra at top of ridge with birch and Ericaceae.,
CAN 533899,Achillea millefolium var. lanulosa,Achillea millefolium var. occidentalis,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Achillea; Achillea millefolium,1,,"","Aiken, Susan","North America: Canada, Yukon Territory, Blow Riv.",1988-07-05,dry,,"","Beside, on high eastern bank of the river  Site 11.","",68.833333,-137.133333,In tundra at top of ridge with Arctagrostis.,
CAN 533900,Carex lugens,Carex bigelowii subsp. lugens,"Dugal, A.W.",1989-03,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Carex; Carex bigelowii,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"","Blow River  Beside, on high eastern bank of the river  Site 11.","",68.833333,-137.133333,"Dry, well drained tundra at top of ridge.",
CAN 533901,Arctagrostis latifolia subsp. arundinacea,Arctagrostis latifolia subsp. arundinacea,"Aiken, S.G.",1989,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctagrostis; Arctagrostis latifolia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"","Blow River  Beside, on high eastern bank of the river  Site 11.","",68.833333,-137.133333,"Dry, well drained tundra at top of ridge.",
CAN 533902,Arctagrostis latifolia subsp. arundinacea,Arctagrostis latifolia subsp. arundinacea,"Saarela, Jeffery M.",2010,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctagrostis; Arctagrostis latifolia,2,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,dry,"Plants at anthesis at the top of the panicle. Panicle pinkish when fresh. Young spikelets, very variable glumes. Anther 3.1 mm - conspicuously large.","",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,Plants in wet meadow beside Eriophorum: growing on hummock with Labrador tea and heather.,Natural Heritage Building/ Herbarium
CAN 533903,Arctagrostis latifolia subsp. arundinacea,Arctagrostis latifolia subsp. arundinacea,"Aiken, S.G.",1989,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Arctagrostis; Arctagrostis latifolia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,"On a hummock with birch and labrador tea.  A drier site, possibly losing snow later if adjacent willows act as snow fence.",
CAN 533904,Pedicularis sudetica,Pedicularis sudetica,"Aiken, S.G.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Scrophulariales; Orobanchaceae; Pedicularis,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,Growing in wettest section of Eriophorum meadow in moss.,
CAN 533905,Carex aquatilis,Carex aquatilis,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Carex,2,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,Wet meadow.,
CAN 533906,Eriophorum angustifolium,Eriophorum angustifolium,"Dugal, A.W.",1989-03,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Eriophorum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,Growing in wet hummock and hollow meadow.  Water 10-15 cm deep in hollows.,
CAN 533907,Dupontia fisheri,Dupontia fisheri,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Dupontia,1,,"","Aiken, Susan","North America: Canada, Yukon Territory, Blow Riv.",1988-07-05,dry,,"",Blow River.  Gravel bar in river;  Site 12.,"",68.783333,-137.216667,Growing in pool of standing water.  Growing in wet hummock and hollow meadow. Water 10-15 cm deep in hollows.,
CAN 533908,Eriophorum vaginatum,Eriophorum vaginatum,"Dugal, A.W.",1989-03,,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Eriophorum,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,Growing in drier sites in wet meadow than 88-013 (CAN 533906).,
CAN 533909,Rubus chamaemorus,Rubus chamaemorus,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Rosaceae; Rubus,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Gravel bar in river  Site 12.,"",68.783333,-137.216667,"Growing on hummock with moss, Labrador Tea, heather and Eriophorum.",
CAN 533910,Andromeda polifolia,Andromeda polifolia,"Aiken, S.G.",1988,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Andromeda,1,,"","Aiken, Susan","North America: Canada, Yukon Territory",1988-07-05,,,"",Blow River  Abandoned shingle landing strip in tundra  Site 13.,"",68.766667,-137.5,Growing in tundra in wet Eriophorum (88-015) meadow.,
CAN 533911,Ranunculus gmelinii,Ranunculus gmelinii,"Dugal, A.W.",1989-02,,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Ranunculus,2,,"","Aiken, Susan","North America: Canada, Yukon Territory, Blow Riv.",1988-07-05,dry,,"",Blow River  Abandoned shingle landing strip in tundra  Site 13.,"",68.766667,-137.216667,Growing in wet runoff channel beside runway.  Tall plants growing up Eriophorum stems. Most of the plants in water or damp mud covered with rust film.,Natural Heritage Building/ Herbarium
