id,language,site_id,site_type,site_name,environment,description,site_date,location,location_accuracy,start_latitude,start_longitude,end_latitude,end_longitude,utm_start,utm_end,start_latitude_dec,start_longitude_dec,end_latitude_dec,end_longitude_dec,decimal_is_primary,coord_uncertainty,coord_uncertainty_verb,uncertainty_unit,georef_status,georef_source,geodetic_datum,measurements,elevation,topography,ecological_zones,vegetation,disturbance_factors,condition,owner,register_status,archaeological_status,jurisdiction,site_designation,research_activity,recommendations,note,publish,option1,option2,flag1,flag2,sort_prefix,sort1,sort2,sort3,sort4,sort5,create_date,created_by,update_date,updated_by
543869,eng,CANM 11786,,CANM 11786-Ward Hunt Island(NU),terrestrial,,,"North America: Canada, Nunavut, Ward Hunt I.",primary(LL),83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,,,,,,,,,,,,,,,With Dicranum on seepage slope.,,true,,,false,false,CANM,0011786,0000000,0000000,0000000,0000000,2013-02-14 10:52:07 UTC,BOTDATA1,2016-07-28 15:55:53 UTC,XGVIEWS
543897,eng,CANM 20665,,CANM 20665-Crusoe Glacier(NT),terrestrial,Crusoe Glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 24' N,91° 10' W,79° 31' N,,,,79.4,-91.166667,79.516667,,false,,,,,,,,100 m,,,,,,,,,,,,East side of glacier. On barren ground.,,true,,,false,false,CANM,0020665,0000000,0000000,0000000,0000000,2013-02-14 14:30:16 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
544228,eng,CANM 20664,,CANM 20664-Crusoe Glacier(NU),terrestrial,Crusoe Glacier. NW. tongue of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 21' N,91° 10' W,79° 31' N,,,,79.35,-91.166667,79.516667,,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020664,0000000,0000000,0000000,0000000,2013-02-19 08:58:39 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544228,eng,CANM 20664,,CANM 20664-Crusoe Glacier(NU),terrestrial,Crusoe Glacier. NW. tongue of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 21' N,91° 10' W,79° 31' N,,,,79.35,-91.166667,79.516667,,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020664,0000000,0000000,0000000,0000000,2013-02-19 08:58:39 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544255,eng,CANM 9758,,CANM 9758-Mt. Olga(NU),terrestrial,"E. edge of U.S. range, 9-10 mi. due west of Mt. Olga, N. Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,65° 20' W,,65° 30' ,,,82.4,-65.333333,,-65.5,false,,,,,,NAD27,,,,,,,,,,,,,,"Snow-fed, damp scree slope, on humus.",,true,,,false,false,CANM,0009758,0000000,0000000,0000000,0000000,2013-02-19 10:23:17 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544401,eng,CANM 20662,,CANM 20662-Crusoe Glacier(NU),terrestrial,Axel Heiberg Island: Crusoe Lake.,1967-07-08,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 24' N,91° 10' W,79° 31' N,,,,79.4,-91.166667,79.516667,,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020662,0000000,0000000,0000000,0000000,2013-02-20 13:20:13 UTC,BOTDATA1,2016-07-28 15:55:55 UTC,XGVIEWS
544467,eng,CANM 20687,,CANM 20687-Ermine Ridge(NU),terrestrial,Ermine Ridge. Hills south of ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020687,0000000,0000000,0000000,0000000,2013-02-21 09:38:15 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544467,eng,CANM 20687,,CANM 20687-Ermine Ridge(NU),terrestrial,Ermine Ridge. Hills south of ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020687,0000000,0000000,0000000,0000000,2013-02-21 09:38:15 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544467,eng,CANM 20687,,CANM 20687-Ermine Ridge(NU),terrestrial,Ermine Ridge. Hills south of ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020687,0000000,0000000,0000000,0000000,2013-02-21 09:38:15 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544467,eng,CANM 20687,,CANM 20687-Ermine Ridge(NU),terrestrial,Ermine Ridge. Hills south of ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020687,0000000,0000000,0000000,0000000,2013-02-21 09:38:15 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544512,eng,CANM 15219,,CANM 15219-Hinds L.(NL),terrestrial,6-8 km E of the north end of Hinds Lake. Buchans Plateau.,,"North America: Canada, Newfoundland and Labrador, Newfoundland",primary(LL); NAD27(LL),49° 1' N,56° 55' W,,56° 58' ,,,49.016667,-56.916667,,-56.966667,false,,,,,,NAD27,,,,,,,,,,,,,,On wet granitic rock cliff.,,true,,,false,false,CANM,0015219,0000000,0000000,0000000,0000000,2013-02-21 14:27:40 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544615,eng,CANM 20656,,CANM 20656-Crusoe Glacier(NU),terrestrial,Crusoe Glacier. Near Colour Peak.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 21' N,91° 10' W,79° 24' N,,,,79.35,-91.166667,79.4,,false,,,,,,NAD27,,,,,,,,,,,,,,On soil on sunny slopes.,,true,,,false,false,CANM,0020656,0000000,0000000,0000000,0000000,2013-02-21 15:34:56 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544684,eng,CANM 255,,CANM 255-Mt. Olga(NU),terrestrial,"E. edge of U.S. range, 9-10 mi. due west of Mt. Olga, N. Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,65° 20' W,,65° 30' ,,,82.4,-65.333333,,-65.5,false,,,,,,NAD27,,62 - 732 m,,,,,,,,,,,,"Exposed humus, over loosely incorporated scree.",Original altitude: 200-2400 ft.,true,,,false,false,CANM,0000255,0000000,0000000,0000000,0000000,2013-02-22 11:36:19 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544825,eng,CANM 11872,,CANM 11872-Ward Hunt I.(NU),terrestrial,Ward Hunt Island.,,"North America: Canada, Nunavut, Ward Hunt I.",primary(LL); NAD27(LL),83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,NAD27,,50 m,,,,,,,,,,,,With mosses on gravel slope.,,true,,,false,false,CANM,0011872,0000000,0000000,0000000,0000000,2013-02-23 15:13:32 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544826,eng,CANM 20696,,CANM 20696-Wolf R.(NU),terrestrial,Wolf River. Canyon.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 23' N,90° 55' W,79° 24' N,90° 58' W,,,79.383333,-90.916667,79.4,-90.966667,false,,,,,,NAD27,,,,,,,,,,,,,,Crevices.,,true,,,false,false,CANM,0020696,0000000,0000000,0000000,0000000,2013-02-23 15:16:05 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544826,eng,CANM 20696,,CANM 20696-Wolf R.(NU),terrestrial,Wolf River. Canyon.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 23' N,90° 55' W,79° 24' N,90° 58' W,,,79.383333,-90.916667,79.4,-90.966667,false,,,,,,NAD27,,,,,,,,,,,,,,Crevices.,,true,,,false,false,CANM,0020696,0000000,0000000,0000000,0000000,2013-02-23 15:16:05 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
544870,eng,CANM 20654,,CANM 20654-Crusoe Glacier(NU),terrestrial,Crusoe Glacier.  N.W. tongue of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 21' N,91° 10' W,79° 31' N,,,,79.35,-91.166667,79.516667,,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020654,0000000,0000000,0000000,0000000,2013-02-25 11:56:07 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
544870,eng,CANM 20654,,CANM 20654-Crusoe Glacier(NU),terrestrial,Crusoe Glacier.  N.W. tongue of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 21' N,91° 10' W,79° 31' N,,,,79.35,-91.166667,79.516667,,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020654,0000000,0000000,0000000,0000000,2013-02-25 11:56:07 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
545318,eng,CANM 20732,,CANM 20732-Crusoe River(NU),terrestrial,Crusoe River.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 23' N,91° 1' W,79° 24' N,91° 7' W,,,79.383333,-91.016667,79.4,-91.116667,false,,,,,,,,,,,,,,,,,,,,With mosses in crevices of rocky walls on both sides of river.,,true,,,false,false,CANM,0020732,0000000,0000000,0000000,0000000,2013-02-28 16:08:25 UTC,BOTDATA1,2016-07-28 15:55:55 UTC,XGVIEWS
545337,eng,CANM 20719,,CANM 20719-Baby River(NU),terrestrial,Baby River. At east side of Crusoe Glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 25' N,90° 58' W,79° 26' N,"90° 91' 5"" W",,,79.416667,-90.966667,79.433333,-91.518056,false,,,,,,,,,,,,,,,,,,,,On bare soil.,,true,,,false,false,CANM,0020719,0000000,0000000,0000000,0000000,2013-03-01 09:28:09 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
545537,eng,CANM 20686,,CANM 20686-Ermine Ridge(NU),terrestrial,Ermine Ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,NAD27,,255 m,,,,,,,,,,,,On wet Cassiope hummock.,,true,,,false,false,CANM,0020686,0000000,0000000,0000000,0000000,2013-03-02 15:30:00 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
545696,eng,CANM 15193,,CANM 15193-Gros Morne(NL),terrestrial,Gros Morne.,,"North America: Canada, Newfoundland and Labrador, St. Barbe Distr., Bonne Bay",primary(LL),49° 35' N,57° 46' W,49° 36' N,57° 49' W,,,49.583333,-57.766667,49.6,-57.816667,false,,,,,,,,700 m,,,,,,,,,,,,"On rocks, talus slope.",,true,,,false,false,CANM,0015193,0000000,0000000,0000000,0000000,2013-03-05 13:52:59 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
545697,eng,CANM 15197,,CANM 15197-Gros Morne(NL),terrestrial,Gros Morne.,,"North America: Canada, Newfoundland and Labrador, St. Barbe Distr., Bonne Bay",primary(LL),49° 35' N,57° 46' W,49° 36' N,57° 49' W,,,49.583333,-57.766667,49.6,-57.816667,false,,,,,,,,800 m,,,,,,,,,,,,"Summit, among loose rocks.",,true,,,false,false,CANM,0015197,0000000,0000000,0000000,0000000,2013-03-05 13:58:54 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
545780,eng,CANM 20644,,CANM 20644-Ermine Ridge(NU),terrestrial,Ermine Ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,,,255 m,,,,,,,,,,,,On wet Cassiope hummock.,,true,,,false,false,CANM,0020644,0000000,0000000,0000000,0000000,2013-03-06 13:46:04 UTC,BOTDATA1,2016-07-28 15:55:55 UTC,XGVIEWS
545793,eng,CANM 20643,,CANM 20643-Crusoe Glacier(NU),terrestrial,Axel Heiberg Island: Crusoe Glacier. East side of glacier near west Wolf Mt.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 24' N,91° 10' W,79° 31' N,,,,79.4,-91.166667,79.516667,,false,,,,,,,,,,,,,,,,,,,,In wet places.,,true,,,false,false,CANM,0020643,0000000,0000000,0000000,0000000,2013-03-06 15:00:43 UTC,BOTDATA1,2016-07-28 15:55:55 UTC,XGVIEWS
546568,eng,CANM 16993,,CANM 16993-Sop's Arm Prov. Park(NL),terrestrial,Vicinity of Sop's Arm Provincial Park. Stony Hill.,,"North America: Canada, Newfoundland and Labrador, The Straits and White Bay Distr.",primary(LL); NAD27(LL),49° 46' N,56° 54' W,,56° 55' ,,,49.766667,-56.9,,-56.916667,false,,,,,,NAD27,,,,,,,,,,,,,,Humus over rocks.,,true,,,false,false,CANM,0016993,0000000,0000000,0000000,0000000,2013-03-14 14:36:16 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
546655,eng,CANM 789,,CANM 789-Mt. Olga(NU),terrestrial,"United States range, at eastern edge, ca 9-10 mi due west of Mt. Olga, northern Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,65° 20' W,,65° 30' ,,,82.4,-65.333333,,-65.5,false,,,,,,NAD27,,610-732 m,,,,,,,,,,,,"In brownish, dull erect patches, among mosses, over humus, snow-fed scree slope.",Original altitude: 2000-2400 ft.,true,,,false,false,CANM,0000789,0000000,0000000,0000000,0000000,2013-03-15 12:31:24 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
546850,eng,CANM 11790,,CANM 11790-Ward Hunt Island(NU),terrestrial,Ward Hunt Island.,,"North America: Canada, Nunavut, Ward Hunt I.",primary(LL),83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,,,50 m,,,,,,,,,,,,In Dryas cushion on gravel.,,true,,,false,false,CANM,0011790,0000000,0000000,0000000,0000000,2013-03-18 11:05:08 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
547042,eng,CANM 17930,,CANM 17930-Mont Rigaud(QC),terrestrial,"Mont Rigaud, Co. Vaudreuil.",,"North America: Canada, Québec, Mun. Rég. de Cté de Vaudreuil-Soulanges, Rigaud",primary(LL),45° 25' N,74° 14' W,45° 29' N,74° 21' W,,,45.416667,-74.233333,45.483333,-74.35,false,,,,,,,,,,,,,,,,,,,,"Cliffs on N.W. face of mountain. Shaded and cool.
Beside trickle of water.",,true,,,false,false,CANM,0017930,0000000,0000000,0000000,0000000,2013-03-20 11:22:01 UTC,BOTDATA1,2016-07-28 15:55:55 UTC,XGVIEWS
547142,eng,CANM 20684,,CANM 20684-Ermine Ridge(NT),terrestrial,Ermine Ridge,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 27' N,90° 48' W,,90° 52' ,,,79.45,-90.8,,-90.866667,false,,,,,,,,255 m,,,,,,,,,,,,On wet Cassiope hummock.,,true,,,false,false,CANM,0020684,0000000,0000000,0000000,0000000,2013-03-21 09:14:10 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
547565,eng,CANM 13134,,CANM 13134-Ward Hunt Island(NU),terrestrial,"Ward Hunt Island, N.W.T.",,"North America: Canada, Nunavut, Ward Hunt I.",primary(LL),83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,,,50 m,,,,,,,,,,,,Near base of rocks on seepage slope.,,true,,,false,false,CANM,0013134,0000000,0000000,0000000,0000000,2013-03-25 14:24:16 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
547704,eng,CANM 1112,,CANM 1112-Lake Hills Camp(YT),terrestrial,McQuesten Area: Lake Hills Camp.,,"North America: Canada, Yukon Territory",primary(LL); NAD27(LL),63° N,136° W,64° N,138° W,,,63.0,-136.0,64.0,-138.0,false,,,,,,NAD27,,,,,,,,,,,,,,Very moist silt beside creek through frozen ground.,,true,,,false,false,CANM,0001112,0000000,0000000,0000000,0000000,2013-03-26 13:15:50 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
547754,eng,CANM 11789,,CANM 11789-Ward Hunt Island(NU),terrestrial,Ward Hunt Island.,,"North America: Canada, Nunavut, Ward Hunt I.",primary(LL),83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,,,150 m,,,,,,,,,,,,"In cracks around metamorphic rock, with mosses.",,true,,,false,false,CANM,0011789,0000000,0000000,0000000,0000000,2013-03-27 08:59:37 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
548033,eng,CANM 11792,,CANM 11792-Ward Hunt I.(NU),terrestrial,Ward Hunt Island.,,"North America: Canada, Nunavut, Ward Hunt I.",primary(LL); NAD27(LL),83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,NAD27,,30 m,,,,,,,,,,,,Base of large rock on gravel terrace.,,true,,,false,false,CANM,0011792,0000000,0000000,0000000,0000000,2013-04-03 10:45:34 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
548036,eng,CANM 013126,,CANM 013126-Marvin Peninsula(NU),terrestrial,"Marvin Peninsula, lakes west of Rambow Hill.",,"North America: Canada, Nunavut, Ellesmere I.",primary(LL); NAD27(LL),82° 58' N,75° 24' W,83° 0' N,75° 33' W,,,82.966667,-75.4,83.0,-75.55,false,,,,,,NAD27,,5 m,,,,,,,,,,,,On soil near E shore of lake.,,true,,,false,false,CANM,0013126,0000000,0000000,0000000,0000000,2013-04-03 10:57:18 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
548037,eng,CANM 20667,,CANM 20667-Crusoe Glacier(NU),terrestrial,Crusoe Glacier. West side of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 24' N,91° 10' W,79° 31' N,,,,79.4,-91.166667,79.516667,,false,,,,,,NAD27,,,,,,,,,,,,,,,,true,,,false,false,CANM,0020667,0000000,0000000,0000000,0000000,2013-04-03 11:07:49 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
548038,eng,CANM 20658,,CANM 20658-Crusoe Glacier(NU),terrestrial,Crusoe Glacier. East side of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 21' N,91° 10' W,79° 31' N,,,,79.35,-91.166667,79.516667,,false,,,,,,NAD27,,46-107 m,,,,,,,,,,,,On tundra.,Original altitude: 150-350 m,true,,,false,false,CANM,0020658,0000000,0000000,0000000,0000000,2013-04-03 11:15:26 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
548690,eng,CANM 1891,,CANM 1891-Mt. Olga(NU),terrestrial,"On east edge of United States Range, ca 9-10 mi. due west of Mt. Olga, N. Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,65° 20' W,65° 30' W,,,,82.4,-65.333333,-65.5,,false,,,,,,NAD27,,610-732 m,,,,,,,,,,,,"Creeping amoung mosses, snow-fed, strongly weathered, weakly calcareous slope.",Original altitude: 2000-2400 ft.,true,,,false,false,CANM,0001891,0000000,0000000,0000000,0000000,2013-05-09 13:09:55 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
548691,eng,CANM 1892,,CANM 1892-Mt. Olga(NU),terrestrial,"East edge of the United States Range, ca 9-10 mi. w. of Mt. Olga, N. Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,65° 20' W,65° 30' W,,,,82.4,-65.333333,-65.5,,false,,,,,,NAD27,,610-732 m,,,,,,,,,,,,"Among mosses, loosely incorporated, humus-covered, calcareous scree.",Original altitude: 2000-2400 ft.,true,,,false,false,CANM,0001892,0000000,0000000,0000000,0000000,2013-05-09 13:24:02 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
548692,eng,CANM 20707,,CANM 20707-White Glacier(NU),terrestrial,White Glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 26' N,90° 37' W,79° 32' N,91° 0' W,,,79.433333,-90.616667,79.533333,-91.0,false,,,,,,NAD27,,,,,,,,,,,,,,On mud of front morains.,,true,,,false,false,CANM,0020707,0000000,0000000,0000000,0000000,2013-05-09 13:36:18 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
548696,eng,CANM 20731,,CANM 20731-Crusoe Glacier(NU),terrestrial,Crusoe Glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 24' N,91° 10' W,79° 31' N,,,,79.4,-91.166667,79.516667,,false,,,,,,NAD27,,,,,,,,,,,,,,Rocks between front of glacier and alluvials. On mosses.,,true,,,false,false,CANM,0020731,0000000,0000000,0000000,0000000,2013-05-09 13:47:41 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
548697,eng,CANM 1893,,CANM 1893-Mt. Olga(NU),terrestrial,"East edge of U.S. Range, ca 9-10 mi. due w. of Mt. Olga.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,65° 20' W,,65° 30' ,,,82.4,-65.333333,,-65.5,false,,,,,,NAD27,,549-671 m,,,,,,,,,,,,"Among mosses, damp, steep, snow-fed, weakly calcareous slope.",Original altitude: 1800-2200 ft.,true,,,false,false,CANM,0001893,0000000,0000000,0000000,0000000,2013-05-09 13:54:14 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
549659,eng,CANM 17932,,CANM 17932-Mont Rigaud(QC),terrestrial,"Mont Rigaud, Co. Vaudreuil.",,"North America: Canada, Québec, Mun. Rég. de Cté de Vaudreuil-Soulanges",primary(LL); NAD27(LL),45° 25' N,74° 14' W,45° 29' N,74° 21' W,,,45.416667,-74.233333,45.483333,-74.35,false,,,,,,NAD27,,38-221 m,,,,,,,,,,,,Thuja-Larix-Cypripedium reginae swamp. In semi-shade to deep shade on black muck soil.,,true,,,false,false,CANM,0017932,0000000,0000000,0000000,0000000,2013-06-14 14:05:18 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
550417,eng,CANM 16985,,CANM 16985-Little Paradise(NL),terrestrial,Little Paradise.,,"North America: Canada, Newfoundland and Labrador, Burin Peninsula",primary(LL); NAD27(LL),47 21 N,54 35 W,47 22 N,,,,47.35,-54.583333,47.366667,,false,,,,,,NAD27,,,,,,,,,,,,,,On Picea glauca at base of cliff.,,true,,,false,false,CANM,0016985,0000000,0000000,0000000,0000000,2013-07-16 14:13:12 UTC,KDAVIS,2016-07-28 15:55:55 UTC,XGVIEWS
550604,eng,CANM 19813,,CANM 19813-Moose River Crossing(ON),terrestrial,"About 1/2 mile E. of Moose River Crossing, Canfield Tp.",,"North America: Canada, Ontario, Cochrane Distr. (ON)",primary(LL); NAD27(LL),50° N,81° 17' W,    ,    ,,,50.0,-81.283333,0.0,0.0,false,,,,,,NAD27,,,,,,,,,,,,,,Wet open bog.,"Actual latitude on label is 50° N but there is a new MIMSY database glitch that requires minutes to be entered. Record should be amended when fix is developed (K. Davis, 7/2013).",true,,,false,false,CANM,0019813,0000000,0000000,0000000,0000000,2013-07-22 12:43:37 UTC,KDAVIS,2016-07-28 15:55:54 UTC,XGVIEWS
550691,eng,CANM 20734,,CANM 20734-Crusoe River(NU),terrestrial,Crusoe River.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 23' N,91° 1' W,79° 24' N,91° 7' W,,,79.383333,-91.016667,79.4,-91.116667,false,,,,,,NAD27,,,,,,,,,,,,,,Tundra pool in the middle of terminal alluvials of river.,,true,,,false,false,CANM,0020734,0000000,0000000,0000000,0000000,2013-07-24 14:23:54 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
550715,eng,CANM 3746,,CANM 3746-Mt. Olga(NU),terrestrial,"Crest of ridge ca 5 mi. due west of Mt. Olga, east of United States Range, N. Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I., Quttinirpaaq National Park",primary(LL); NAD27(LL),82° 24' N,64° 10' W,,64° 15' W,,,82.4,-64.166667,,-64.25,false,,,,,,NAD27,,,,,,,,,,,,,,"Dry, exposed loose scree slopes.",,true,,,false,false,CANM,0003746,0000000,0000000,0000000,0000000,2013-07-25 10:32:45 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
550720,eng,CANM 20660,,CANM 20660-Crusoe Glacier(NU),terrestrial,Crusoe Glacier. East side of glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL); NAD27(LL),79° 24' N,91° 10' W,79° 31' N,,,,79.4,-91.166667,79.516667,,false,,,,,,NAD27,,100-300 m,,,,,,,,,,,,On tundra.,,true,,,false,false,CANM,0020660,0000000,0000000,0000000,0000000,2013-07-25 11:08:34 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
550736,eng,CANM 3773,,CANM 3773-Mt. Olga(NU),terrestrial,"8-10 mi. w. of Mt. Olga, in east edge of United States Mts., n.e. Ellesmere Island.",,"North America: Canada, Nunavut, Ellesmere I.",primary(LL); NAD27(LL),82° 24' N,65° 20' W,,65° 30' W,,,82.4,-65.333333,,-65.5,false,,,,,,NAD27,,610-732 m,,,,,,,,,,,,"Over exposed, locally humus-covered scree.",Original altitude: ca 2000-2400 ft.,true,,,false,false,CANM,0003773,0000000,0000000,0000000,0000000,2013-07-25 12:32:22 UTC,KDAVIS,2016-07-28 15:55:53 UTC,XGVIEWS
551531,eng,CANM 20683,,CANM 20683-Ermine Ridge(NU),terrestrial,Ermine Ridge.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 27' N,90° 48' W,,90° 52' W,,,79.45,-90.8,,-90.866667,false,,,,,,,,255 m,,,,,,,,,,,,On wet Cassiope hummock.,Original altitude: ca. 255 m.,true,,,false,false,CANM,0020683,0000000,0000000,0000000,0000000,2013-08-21 15:18:29 UTC,BOTDATA1,2016-07-28 15:55:53 UTC,XGVIEWS
551785,eng,CANM 20706,,CANM 20706-White Glacier(NU),terrestrial,White Glacier.,,"North America: Canada, Nunavut, Axel Heiberg I.",primary(LL),79° 26' N,90° 37' W,79° 32' N,91° 0' W,,,79.433333,-90.616667,79.533333,-91.0,false,,,,,,,,,,,,,,,,,,,,On mud of front morain.,,true,,,false,false,CANM,0020706,0000000,0000000,0000000,0000000,2013-08-28 10:02:21 UTC,BOTDATA1,2016-07-28 15:55:54 UTC,XGVIEWS
